Latitude,Longitude,Rainfall (mm),FloodProbability,FloodRiskLevel,RoadLevel_today,SoilMoisture_today,DrainLevel_today
23.6680879,90.27294117,239.26,0.288653779,Low,0.035647309,0.3806875,0.750444503
23.53404138,85.43794255,239.26,0.970931077,Severe,0.069642229,0.8199375,0.468331165
31.47596617,86.39261197,239.24,0.99,Severe,0.360884998,0.0615625,0.230250269
24.92941063,69.64183422,239.23,0.891918832,Severe,0.174326682,0.5168125,0.686794899
24.62132819,91.44146557,239.23,0.99,Severe,0.557561912,0.703875,0.340587396
16.20019825,83.7455482,239.23,0.972240123,Severe,0.214127835,0.69475,0.497561494
21.1142379,68.5015253,239.21,0.99,Severe,0.219887667,0.0386875,0.683694795
36.93122062,93.60154217,239.19,0.415819548,Moderate,0.164574778,0.3651875,0.633659782
28.60019352,91.33737488,239.16,0.347863177,Moderate,0.406481132,0.7375,0.210309485
18.07295646,70.10778715,239.16,0.343045633,Moderate,0.211880201,0.40075,0.356537015
34.78821048,74.29977076,239.15,0.99,Severe,0.466286793,0.567625,0.549816159
15.43937181,80.988849,239.15,0.758404484,High,0.199376165,0.37375,0.55507822
30.41236242,77.45468012,239.13,0.810485192,Severe,0,0.4671875,0.558294399
33.7255063,73.84238338,239.13,0.401280634,Moderate,0,0.725875,0.844888544
13.33719001,84.69709463,239.09,0.299698151,Low,0,0.555625,0.437543811
12.67190067,74.37942594,239.08,0.911496705,Severe,0.27040952,0.717875,0.498939148
12.31775346,68.31981444,239,0.932397131,Severe,0,0.3979375,0.81541188
28.83160409,85.3032243,238.96,0.76230044,High,0.416417176,0.30875,0.326618853
36.04402298,94.33582964,238.92,0.778728831,High,0,0.2618125,0.390721871
23.47489101,68.40580889,238.91,0.41101729,Moderate,0.346921285,0.509125,0.436265541
25.07321414,74.56181796,238.89,0.99,Severe,0.225968148,0.8148125,0.647647473
26.8136663,69.62484486,238.88,0.960600186,Severe,0.047800276,0.5531875,0.696040264
9.843192158,82.41368579,238.85,0.693069429,High,0.093159078,0.5824375,0.559965484
8.568705442,68.51047319,238.83,0.550830214,Moderate,0.574824619,0.23325,0.061029889
24.69798166,72.6158585,238.76,0.4551532,Moderate,0.214928713,0.654375,0.605481578
16.25556743,80.79965925,238.72,0.670198711,High,0,0.419375,0.756839216
27.27743694,73.41819778,238.69,0.738149745,High,0,0.66625,0.738891862
12.82140458,85.663368,238.68,0.448664892,Moderate,0.238425214,0.457625,0.810556293
35.37722072,74.3727587,238.67,0.389960237,Moderate,0.25322882,0.4784375,0.646597412
29.78413697,92.00824101,238.67,0.99,Severe,0.052624996,0.263625,0.591208709
31.5441176,78.25549803,238.61,0.345220072,Moderate,0.103672585,0.5670625,0.541100652
11.52020613,87.04495849,238.61,0.528971441,Moderate,0.375379218,0.376125,0.766799791
13.08576708,74.4789638,238.47,0.182438286,Low,0,0.716375,0.55540684
19.90516075,83.99438894,238.36,0.301888181,Low,0,0.2035625,0.563755153
26.64139114,69.32751384,238.22,0.99,Severe,0.570992637,0.674375,0.214865362
8.421795304,74.700048,238.19,0.471781793,Moderate,0.434791118,0.8015625,0.59099883
31.02469746,87.96685346,238.19,0.372616398,Moderate,0.358813106,0.37,0.372399757
16.50311238,88.23611396,238.18,0.99,Severe,0.151420416,0.4548125,0.5683183
19.91287549,85.77850875,238.18,0.99,Severe,0.387290159,0.3824375,0.400330312
15.2368398,90.43670105,238.17,0.958919313,Severe,0.051613049,0.381375,0.520262589
34.54706984,85.72859185,238.06,0.666017484,High,0,0.738875,0.650099404
19.84514318,79.57510817,238.04,0.248779619,Low,0,0.717375,0.747297251
23.79140749,83.91497706,238.03,0.303578652,Low,0.202575866,0.5156875,0.64402199
19.70575414,93.16714241,238.03,0.904206829,Severe,0.251834695,0.06225,0.59077713
33.53886675,72.88944905,238.01,0.792345543,High,0.069361935,0.6145625,0.574172485
35.51857033,79.64207922,238.01,0.271889777,Low,0.08451163,0.8474375,0.781526727
10.2901057,77.67773061,237.97,0.403415066,Moderate,0.229826069,0.4105625,0.638080618
24.14947485,95.90606374,237.96,0.914074497,Severe,0,0.493875,0.577013544
17.65705548,68.72511927,237.9,0.527182067,Moderate,0.432476305,0.1730625,0.371713156
24.58941066,85.09565614,237.9,0.903090587,Severe,0,0.2815625,0.615024805
35.66392873,74.20620628,237.86,0.314794421,Low,0.037475384,0.037375,0.520581509
28.0069841,96.28922445,237.84,0.362881292,Moderate,0.02114142,0.4333125,0.545124084
12.54756845,86.65217989,237.76,0.99,Severe,0.500739986,0.496375,0.165903374
32.64882058,81.57856572,237.76,0.98184326,Severe,0.044763179,0.535875,0.495456258
36.45415727,87.54675919,237.76,0.199063704,Low,0,0.367125,0.538215744
25.83874508,73.85218786,237.63,0.414542455,Moderate,0,0.33325,0.895229413
34.3956876,94.37483614,237.61,0.69920885,High,0,0.0410625,0.946071909
20.7032782,85.65318399,237.57,0.196998293,Low,0,0.843625,0.700762937
20.83474303,77.41278112,237.56,0.412730033,Moderate,0.064006241,0.3601875,0.577258169
17.68903491,72.6337813,237.55,0.534111225,Moderate,0.186679588,0.7170625,0.614157802
27.96049695,88.99103177,237.55,0.467592976,Moderate,0.111342551,0.5776875,0.617919249
8.262570686,94.3621873,237.46,0.99,Severe,0.161742191,0.0125,0.62462075
34.06052892,77.62733161,237.4,0.153688054,Low,0,0.5428125,0.829692839
10.59291907,77.55672187,237.39,0.332519821,Moderate,0.211664931,0.4134375,0.296830241
27.95995284,86.99290431,237.36,0.99,Severe,0.202035881,0.83825,0.766915369
22.76428817,70.32937006,237.36,0.870275463,Severe,0,0.5681875,0.714952356
11.07035523,88.99006168,237.34,0.804466697,Severe,0.007768142,0.346375,0.551034559
29.36768812,89.26336752,237.34,0.22381905,Low,0.075578434,0.741625,0.510834336
35.78116093,94.42146882,237.29,0.99,Severe,0.413181606,0.5973125,0.53875621
9.629106243,77.24515249,237.28,0.228290642,Low,0.126313564,0.6066875,0.656930029
18.2357966,73.25046045,237.23,0.99,Severe,0,0.757875,0.561508371
9.129202484,88.00974469,237.19,0.865975588,Severe,0.37079633,0.32875,0.636172512
17.16852704,88.41848439,237.17,0.526084212,Moderate,0.153477785,0.4220625,0.710115923
25.54328358,84.8092273,237.15,0.01,Low,0,0.5018125,0.407637419
10.52124726,72.10974104,237.14,0.142981444,Low,0.034438742,0.4228125,0.676975195
22.74245586,80.37354544,237.11,0.888836218,Severe,0.351531648,0.7439375,0.303493492
23.84781447,93.62954629,237.1,0.28472246,Low,0.24797152,0.3766875,0.4467164
10.73884586,82.59362202,237.01,0.515488611,Moderate,0.364247092,0.507875,0.656404003
8.263847257,72.66770914,236.99,0.99,Severe,0.034560851,0.7093125,0.460761992
31.48057605,96.62020633,236.92,0.99,Severe,0.133075536,0.4091875,0.802176081
17.05350236,84.11540268,236.91,0.371973002,Moderate,0,0.454375,0.824692794
10.75399298,93.24174993,236.89,0.835921852,Severe,0.184269714,0.431125,0.571612733
18.94030759,91.76172472,236.87,0.109010906,Low,0,0.384,0.451428539
18.06180956,86.10761414,236.85,0.331874056,Moderate,0,0.844625,0.721730184
35.96982296,75.09071742,236.78,0.132030596,Low,0,0.9870625,0.787737939
33.60682092,72.92017136,236.77,0.106371294,Low,0.021680973,0.7005625,0.499230619
13.83954968,77.61043003,236.7,0.334233936,Moderate,0.471018644,0.4241875,0.236229416
33.31542924,85.14604427,236.69,0.769128501,High,0,0.5513125,0.646091185
31.09958144,84.05944467,236.68,0.99,Severe,0.194907299,0.3495625,0.527130021
19.43589324,78.69804036,236.65,0.836854146,Severe,0.28117028,0.57625,0.514684675
36.96823629,83.29825179,236.65,0.513947783,Moderate,0.062933607,0.5728125,0.495707546
32.21346897,89.84825533,236.5,0.803388503,Severe,0,0.2363125,0.506927038
11.29317017,95.63911029,236.37,0.146655308,Low,0.160439278,0.397875,0.731907945
16.38616936,90.26448349,236.35,0.477251078,Moderate,0.285163571,0.442,0.642355997
20.5285489,83.58270992,236.32,0.382116119,Moderate,0,0.1671875,0.667323309
16.82176287,90.80297703,236.25,0.203944424,Low,0.446396926,0.587375,0.3467067
22.39894724,96.06487538,236.23,0.104510109,Low,0,0.866625,0.547580112
8.287790813,82.93347319,236.22,0.472446352,Moderate,0.158914568,0.365375,0.616489765
12.17217102,89.4082872,236.21,0.120756182,Low,0,0.42125,0.824190174
36.37723858,73.78441792,236.21,0.307766762,Low,0.080657772,0.5413125,0.760306782
26.47437905,86.59523472,236.21,0.541759553,Moderate,0.494139673,0.5941875,0.425572455
35.68532435,83.89106611,236.12,0.43123345,Moderate,0.043776835,0.3290625,0.660408683
28.84830139,70.85103235,236.11,0.963618385,Severe,0.124945168,0.832,0.542461877
22.82892957,94.74469523,236.06,0.99,Severe,0,0.3390625,0.526630391
29.13103224,70.88438633,236.06,0.218068008,Low,0.137545566,0.3418125,0.517537359
21.74371538,84.39786149,235.9,0.99,Severe,0.331652705,0.2674375,0.419628454
16.19735346,90.33462617,235.89,0.99,Severe,0.046642684,0.181875,0.724294254
18.39550613,69.64837655,235.89,0.99,Severe,0,0.421,0.442158009
23.589853,73.15097476,235.87,0.411580804,Moderate,0.3283088,0.457875,0.616783846
18.50482781,70.90091846,235.87,0.368157219,Moderate,0.03600968,0.532375,0.543767084
33.74671157,86.99059381,235.86,0.274996246,Low,0.188679679,0.9085625,0.620358003
18.43059128,92.25693099,235.86,0.318321242,Low,0,0.8195625,0.677689214
12.99363376,79.12193774,235.83,0.924754469,Severe,0,0.0825,0.431446406
31.50255449,92.2648036,235.81,0.244264625,Low,0.504174723,0.515625,0.663598925
10.81060248,71.03644955,235.8,0.157189745,Low,0,0.533625,0.783239835
28.03033015,72.25885731,235.76,0.99,Severe,0.031950821,0.8190625,0.420134436
21.82846058,96.60431807,235.75,0.087974697,Low,0,0.382625,0.842655826
9.686865003,72.02889692,235.72,0.191302281,Low,0.034478928,0.867,0.935549323
21.01843996,86.08793711,235.7,0.247789134,Low,0.294839912,0.4053125,0.581007077
13.00996223,82.15808937,235.68,0.91650611,Severe,0.499322994,0.7833125,0.17128561
25.61880071,68.15483512,235.63,0.795530347,High,0,0.225375,0.748693457
31.80992647,71.66823782,235.61,0.788685072,High,0.41012446,0.5864375,0.351402171
27.1610944,81.06731674,235.58,0.912794596,Severe,0.214647959,0.05725,0.332483867
32.81518672,70.62697537,235.58,0.233861606,Low,0,0.231375,0.531774232
29.15099903,96.8882581,235.55,0.335014895,Moderate,0.492836347,0.4155,0.214805514
19.6547288,93.07891644,235.53,0.418737787,Moderate,0.369860322,0.1285625,0.655757885
11.87717398,90.46698421,235.52,0.161860754,Low,0,0.2219375,0.570018252
35.56193304,86.20097635,235.5,0.285886397,Low,0,0.723,0.694313151
27.58169429,74.87420376,235.48,0.312459695,Low,0.300812588,0.812625,0.769270758
23.0059442,77.12183683,235.47,0.984759103,Severe,0.454503233,0.33125,0.507258951
29.24827247,92.56436065,235.46,0.99,Severe,0.301836288,0.474,0.669080083
26.83935407,83.71452503,235.46,0.776007843,High,0,0.748875,0.60917196
31.70586329,81.74044461,235.39,0.99,Severe,0.46416301,0.737375,0.195056753
34.12786598,69.59365016,235.28,0.7666133,High,0.224411423,0.485875,0.411035391
8.16330807,96.18356457,235.25,0.99,Severe,0.160999927,0.5990625,0.776577832
28.63996137,76.4890087,235.24,0.205039889,Low,0.294606681,0.172375,0.348624653
22.74762785,76.33401754,235.21,0.315766959,Low,0.361053055,0.6659375,0.514700136
35.5772992,69.53602576,235.21,0.750718964,High,0.03556595,0.3696875,0.611019856
16.30906692,74.5536162,235.18,0.842877034,Severe,0.168201844,0.3819375,0.505709136
25.47103382,80.39503849,235.08,0.132914305,Low,0.20507614,0.723125,0.560657435
15.24921384,96.84064802,235.04,0.329949041,Low,0.208554474,0.7216875,0.717033707
22.07241252,70.22049061,235.03,0.442306553,Moderate,0.275656321,0.5544375,0.54455914
17.85918405,84.14982851,235.01,0.623524579,High,0,0.54425,0.957570895
31.91574801,90.24336337,234.98,0.201772936,Low,0,0.6198125,0.876860673
24.71576099,94.79469238,234.96,0.83829334,Severe,0.450162459,0.6981875,0.542285112
10.94267474,90.86800342,234.9,0.391154907,Moderate,0,0.5746875,0.765398922
28.2133774,83.19343862,234.89,0.922450702,Severe,0.313495297,0.2863125,0.434002299
12.26513095,96.31800051,234.88,0.99,Severe,0.03337949,0.8233125,0.760836392
23.53746584,79.35832974,234.87,0.380069333,Moderate,0.056503664,0.6386875,0.843511901
22.54402085,90.8831455,234.87,0.277595347,Low,0,0.4559375,0.446695374
26.21080332,87.93880226,234.77,0.99,Severe,0.074489417,0.2713125,0.868695351
14.39410006,88.30543926,234.75,0.972236172,Severe,0.223376894,0.9456875,0.446905247
33.29159336,77.88541965,234.71,0.859931034,Severe,0.10556788,0.5688125,0.71641064
25.00066513,77.82915038,234.66,0.230495297,Low,0.279832948,0.573125,0.667775667
9.438816827,68.75286953,234.63,0.467547308,Moderate,0.415054298,0.426,0.630946236
24.10357893,68.83708034,234.62,0.402420964,Moderate,0.267960752,0.5405,0.249408328
9.68675007,73.97823865,234.61,0.121211203,Low,0,0.203875,0.560457072
21.94279888,80.39116954,234.6,0.186004585,Low,0.289600038,0.1835625,0.675137386
23.28322111,76.18318072,234.59,0.864950202,Severe,0.529171047,0.8696875,0.26723823
20.73534468,95.73991835,234.55,0.881011726,Severe,0.192735478,0.771875,0.689241559
34.77348866,87.80844704,234.55,0.400280543,Moderate,0,0.7443125,0.863646447
19.85963539,81.85843524,234.5,0.798280048,High,0.147965332,0.8025,0.551050399
23.23422967,85.69722037,234.46,0.232145436,Low,0.410933815,0.3499375,0.657681536
35.90780367,74.43989006,234.43,0.963650068,Severe,0.091397913,0.0741875,0.578155895
14.45760629,96.42934011,234.42,0.100939749,Low,0.144257865,0.071,0.615997626
9.655873275,83.68227875,234.39,0.410435249,Moderate,0.245398101,0.472375,0.686232225
26.27716936,75.62161396,234.33,0.387076711,Moderate,0,0.5841875,0.665557302
21.94581425,78.22178781,234.31,0.272763031,Low,0.166637743,0.7884375,0.388613109
16.83806647,83.38190995,234.25,0.99,Severe,0.453335162,0.4198125,0.229449896
19.62469109,68.25563017,234.24,0.703933893,High,0.061805451,0.26425,0.666675057
19.45879632,70.73400336,234.24,0.361158258,Moderate,0.435141637,0.318125,0.361463161
36.07264299,92.80508239,234.23,0.36221579,Moderate,0.387544032,0.6343125,0.420745544
14.98889148,69.90502245,234.19,0.832636585,Severe,0,0.3339375,0.78244551
17.71147041,68.9608704,234.16,0.222597654,Low,0,0.512375,0.632494323
30.36551964,76.85266475,234.14,0.960995197,Severe,0.505292364,0.500875,0.260231077
31.55999607,95.99981391,234.13,0.849971022,Severe,0,0.9949375,0.484214843
10.53966233,87.08468427,234.07,0.746297732,High,0.068104578,0.936,0.812084547
12.53782476,87.70284817,234.04,0.367815814,Moderate,0.072362785,0.41575,0.709092261
12.21329428,88.5376822,234.02,0.499349569,Moderate,0.363524742,0.4935,0.316808435
13.10658935,92.5784281,234.01,0.165918444,Low,0,0.6728125,0.685672481
17.88789724,83.2895178,234.01,0.391480092,Moderate,0.524751762,0.8015625,0.478276276
30.50008689,85.26426683,234.01,0.790194606,High,0,0.733,0.552307693
22.14776727,92.33452649,233.99,0.99,Severe,0.005754012,0.4728125,0.63839057
21.20423389,93.16942282,233.95,0.45239881,Moderate,0.406293428,0.9391875,0.519522505
17.21001706,79.26438942,233.91,0.312315681,Low,0.1504764,0.402375,0.493043851
36.84236344,83.20688911,233.89,0.384570419,Moderate,0.450291176,0.418,0.330749356
24.17833659,92.25908564,233.83,0.99,Severe,0.057215315,0.3229375,0.7467556
21.02209505,87.74835995,233.83,0.203094818,Low,0.216020376,0.3856875,0.682894576
20.23899354,77.7825564,233.82,0.88136531,Severe,0.155218121,0.44825,0.778898462
18.82430196,76.51661599,233.81,0.298335764,Low,0,0.5129375,0.64408439
14.58820715,87.26688691,233.77,0.415495264,Moderate,0.186851041,0.487625,0.655170485
9.141494515,88.23140986,233.77,0.015033397,Low,0.0157738,0.1294375,0.525145241
23.79429526,84.1734381,233.76,0.986686324,Severe,0,0.7226875,0.568260847
18.73460231,77.22708108,233.74,0.977633536,Severe,0.472512651,0.4483125,0.573338588
34.21929615,88.94716914,233.73,0.260343056,Low,0.205790734,0.5534375,0.476822916
24.59714038,94.08162934,233.72,0.355256446,Moderate,0.142468628,0.634875,0.677655435
35.28275109,70.43459818,233.71,0.248825595,Low,0.135685651,0.9608125,0.542317007
9.654586913,95.21907689,233.66,0.29712272,Low,0,0.426625,0.692674052
23.91731124,88.66553584,233.65,0.828253188,Severe,0,0.5483125,0.646571681
19.25552225,92.80855834,233.63,0.953690588,Severe,0.435643936,0.33575,0.387882313
19.20085546,83.98878874,233.58,0.924957265,Severe,0,0.3129375,0.56085929
12.40872074,92.83176195,233.57,0.217621905,Low,0.059858971,0.801375,0.646571892
30.56156418,72.18149445,233.57,0.824764169,Severe,0,0.5671875,0.911236913
35.9884422,78.58632511,233.57,0.247216843,Low,0.307270977,0.337,0.671038694
22.95999518,75.12898685,233.56,0.46830832,Moderate,0.086873615,0.706375,0.834577281
12.65341581,92.40906127,233.54,0.923680061,Severe,0.09935898,0.9986875,0.610223804
23.78346277,95.67270937,233.51,0.893885653,Severe,0.278843053,0.6113125,0.60607872
8.106033029,78.49961966,233.47,0.99,Severe,0.229992513,0.56025,0.315776791
20.1150684,96.24427692,233.43,0.99,Severe,0.015811031,0.263375,0.914111041
31.54132385,83.46281927,233.38,0.99,Severe,0,0.37375,0.445694306
19.19547713,68.96244128,233.35,0.271192497,Low,0.396921371,0.501875,0.43897932
20.30728152,77.62154776,233.19,0.519847008,Moderate,0.479962229,0.60175,0.405280037
9.966095479,96.04460669,233.15,0.99,Severe,0.160654744,0.9145,0.340996174
24.53906273,79.00996646,233.14,0.33572431,Moderate,0.073005144,0.50525,0.658571989
17.42885492,90.02038349,233.12,0.367873185,Moderate,0.004324715,0.1996875,0.808550793
35.88327741,95.45915453,233.07,0.350131938,Moderate,0.291837992,0.1846875,0.533380805
21.03114252,91.85024699,233.06,0.99,Severe,0.453970913,0.7885,0.389221207
33.91945145,93.66249026,233.02,0.911650621,Severe,0,0.6319375,0.558562583
8.330300375,87.17883994,233.01,0.144107355,Low,0.013457615,0.5668125,0.846511179
12.31486023,71.78340848,232.98,0.867773617,Severe,0,0.5089375,0.566879903
18.38671882,79.87465151,232.91,0.886258141,Severe,0.234023078,0.54575,0.43006748
8.870754155,69.62342826,232.83,0.26222335,Low,0,0.654125,0.605105666
20.75581355,71.30932796,232.73,0.126750011,Low,0.211608892,0.735,0.457236176
17.63353996,87.13780456,232.67,0.987131769,Severe,0,0.4673125,0.679023906
13.03221093,83.48894901,232.67,0.428472248,Moderate,0.411753462,0.08225,0.565009411
22.33216097,71.75268702,232.6,0.853557563,Severe,0,0.4175625,0.801423682
27.28662368,87.91781526,232.56,0.912118661,Severe,0.222827231,0.574625,0.729665446
22.67277932,74.02876227,232.51,0.99,Severe,0,0.3888125,0.58034517
16.92535625,88.34343912,232.5,0.99,Severe,0.582828737,0.3385625,0.615570274
35.34919929,96.47916254,232.46,0.269606928,Low,0.074398462,0.7213125,0.577486653
26.96583242,91.03879483,232.46,0.914815957,Severe,0.216350779,0.326375,0.480308524
17.3482615,86.1674518,232.43,0.342948274,Moderate,0.289614436,0.3651875,0.389632343
14.42777212,96.52130297,232.42,0.389242235,Moderate,0,0.6215,0.469306783
20.74583897,72.30317597,232.42,0.2810074,Low,0,0.1714375,0.780814186
21.80452575,69.51336668,232.41,0.99,Severe,0.388474713,0.50175,0.45860433
33.64595941,78.11700081,232.41,0.778417003,High,0.086052365,0.2075625,0.742723638
21.53410051,82.22332623,232.34,0.99,Severe,0.182282113,0.157875,0.451715923
34.25367097,83.60615947,232.32,0.838848989,Severe,0.490171771,0.4599375,0.519792493
15.15789221,75.5709372,232.31,0.118301206,Low,0,0.4194375,0.629848344
18.54525847,84.44772955,232.29,0.99,Severe,0.180724902,0.3993125,0.528422619
14.59848243,85.57914187,232.29,0.807719897,Severe,0,0.2545625,0.518440195
12.14078346,77.29049714,232.26,0.893176875,Severe,0.338030181,0.3054375,0.391148544
18.79511356,78.62511838,232.26,0.696307743,High,0,0.5123125,0.715483612
11.80131599,70.99279455,232.25,0.370082976,Moderate,0.150498519,0.69575,0.608819782
35.37874879,74.31511594,232.23,0.47966077,Moderate,0.257368297,0.5920625,0.54178809
26.62407947,86.15011718,232.2,0.23833318,Low,0.02695076,0.1708125,0.395060359
13.95042714,83.25930149,232.19,0.247190239,Low,0.068917001,0.8325625,0.812572328
27.09510321,78.05604209,232.17,0.99,Severe,0.317852011,0.9489375,0.323608178
32.93268636,87.35541217,232.14,0.355275331,Moderate,0,0.578375,0.852246332
16.5768322,81.43444153,232.14,0.989775228,Severe,0.094716163,0.5395625,0.615648863
28.16166002,73.40851692,232.14,0.99,Severe,0.37554274,0.1181875,0.592645663
10.90699974,89.59574107,232.13,0.207248124,Low,0.073583797,0.686875,0.727004628
25.33278773,74.09153469,232.09,0.387596735,Moderate,0.10898296,0.1556875,0.457527534
27.69571448,79.74865613,232.06,0.99,Severe,0.037979352,0.5880625,0.536019288
34.3619431,96.45993603,232.06,0.322715603,Low,0,0.3098125,0.560475413
26.24440978,72.28398232,231.92,0.302940998,Low,0.031232298,0.2216875,0.774072072
18.34584647,74.66888105,231.91,0.901791642,Severe,0,0.7495625,0.842140489
11.06601225,94.42391795,231.86,0.419083961,Moderate,0.412099145,0.2544375,0.49030596
19.70100312,82.7868085,231.84,0.418216663,Moderate,0.247252962,0.616125,0.379067749
12.51742456,80.40333395,231.77,0.334854163,Moderate,0.287095204,0.3781875,0.581229941
13.36885494,83.45788628,231.75,0.806806279,Severe,0.412975385,0.462,0.336505771
13.00319243,94.35101128,231.7,0.820380133,Severe,0,0.410875,0.623242232
28.95850177,85.51809092,231.7,0.783850001,High,0.381737917,0.3865,0.623309057
33.93153537,87.03061172,231.7,0.832879483,Severe,0.225661673,0.4893125,0.836608219
33.97500838,68.55982808,231.68,0.655784905,High,0,0.3580625,0.55702674
27.00003772,83.43147595,231.68,0.99,Severe,0.180911058,0.9356875,0.411316804
12.62245166,69.07970485,231.57,0.247726007,Low,0.295298198,0.308125,0.386866682
31.15515165,92.94048583,231.56,0.55644886,Moderate,0.19971272,0.2643125,0.463806505
30.76201234,74.94868513,231.47,0.377020978,Moderate,0.391841684,0.5965,0.491191323
25.23562028,78.25840933,231.44,0.308924495,Low,0,0.314375,0.804036506
24.83356043,76.71527596,231.41,0.262472835,Low,0.505913899,0.7320625,0.287005148
19.25680548,68.82026292,231.36,0.913055494,Severe,0.119445753,0.8629375,0.847061358
29.47477612,73.81044882,231.35,0.433256972,Moderate,0.073942166,0.429125,0.369713282
11.1860303,80.17532469,231.31,0.315591708,Low,0.227270183,0.218125,0.491104312
8.884507248,83.14882466,231.3,0.99,Severe,0.157334938,0.8820625,0.753627252
9.455085159,93.82967927,231.29,0.828371538,Severe,0,0.5489375,0.717670037
26.81052975,76.13143118,231.27,0.220096222,Low,0.189831568,0.3850625,0.63686108
27.91110749,95.74035393,231.16,0.99,Severe,0.149167692,0.6055,0.559406898
27.12327416,72.94866407,231.16,0.330323448,Moderate,0,0.3874375,0.563359595
31.79413995,72.15177653,231.1,0.715782269,High,0,0.799,0.460723065
8.58399762,71.66636059,231.08,0.99,Severe,0.187504877,0.925625,0.615852828
27.19712534,79.40899371,231.06,0.99,Severe,0,0.745,0.783109451
19.04583484,87.6881876,231.04,0.462068102,Moderate,0.531708453,0.4186875,0.323988625
15.85338351,86.99010939,231,0.842209039,Severe,0.045811448,0.0761875,0.810334937
10.27678619,93.98014124,230.94,0.960771461,Severe,0.035711069,0.4895625,0.611275455
11.55305513,77.808279,230.92,0.890181832,Severe,0.267501504,0.6109375,0.340591431
17.36779303,69.85095501,230.9,0.193705237,Low,0.302920525,0.5363125,0.208843296
27.24829646,96.70777113,230.84,0.917927656,Severe,0.414822456,0.080625,0.702592773
33.1433366,72.86848813,230.82,0.292524471,Low,0.330751869,0.28275,0.310558546
22.58071981,69.58402456,230.8,0.89231508,Severe,0.101479269,0.803125,0.635775996
10.17899567,78.34977121,230.8,0.99,Severe,0.479592889,0.5646875,0.349948536
12.68914204,91.45889191,230.74,0.912963735,Severe,0.342310868,0.0803125,0.302938095
17.62717364,88.14362074,230.73,0.379916533,Moderate,0.127391124,0.054,0.399781018
22.28301312,81.73904446,230.7,0.514608302,Moderate,0,0.60525,0.79404203
21.594271,82.07938084,230.67,0.99,Severe,0,0.0691875,0.755128859
30.33458814,72.0856685,230.66,0.216555256,Low,0.359338233,0.4503125,0.426829902
33.77111333,94.53722619,230.64,0.882817119,Severe,0.129506452,0.973,0.649937418
19.45899455,74.31231041,230.61,0.824475656,Severe,0,0.81175,0.638612735
11.10067607,88.13251019,230.59,0.685014234,High,0,0.571125,0.723760799
9.638955033,72.71189545,230.58,0.348628842,Moderate,0,0.1693125,0.71790447
10.93032852,84.59225946,230.54,0.915180799,Severe,0.120743789,0.2788125,0.586525257
21.8012835,74.81993693,230.51,0.382762096,Moderate,0.2995499,0.806125,0.683841133
11.49397285,80.7365728,230.49,0.351448499,Moderate,0.058273617,0.4035,0.703609607
12.40054448,92.0676229,230.44,0.99,Severe,0.131350646,0.37025,0.740749206
36.53919925,77.49887086,230.39,0.415474261,Moderate,0.100518891,0.1813125,0.662594148
28.89700616,83.58302206,230.29,0.399118515,Moderate,0.307472788,0.4585,0.369923849
25.69312974,79.33037397,230.29,0.99,Severe,0,0.5715,0.48476486
33.50441811,91.21189184,230.19,0.070584945,Low,0,0.8123125,0.5144941
31.51944587,93.7679901,230.12,0.788268411,High,0.207071324,0.3341875,0.475497996
27.61757018,79.25342883,230.1,0.316193536,Low,0.31398778,0.2835625,0.496639567
17.517205,79.5174225,230.04,0.99,Severe,0.371821914,0.540375,0.455564457
13.44394977,96.12784163,230.03,0.293189277,Low,0.172528788,0.4405625,0.595612974
22.411941,91.05908095,229.99,0.834092433,Severe,0.056570805,0.4396875,0.706198809
14.85777245,85.0868263,229.94,0.847016693,Severe,0.077914125,0.16925,0.4972295
17.94827617,93.81021097,229.9,0.416725573,Moderate,0.017993074,0.516625,0.889609066
19.99197938,90.04596311,229.89,0.982646674,Severe,0.27221492,0.2099375,0.279585402
33.04989907,94.22074683,229.89,0.439240108,Moderate,0.187497853,0.316,0.72593773
11.09119788,86.18701343,229.87,0.812890389,Severe,0,0.5416875,0.597238475
30.47885188,81.34599193,229.74,0.927787199,Severe,0,0.0539375,0.516738081
32.42144877,80.53586735,229.68,0.99,Severe,0.357898853,0.01175,0.702655449
8.41741117,70.58109216,229.64,0.856890498,Severe,0.065166519,0.7425625,0.478380967
10.0852948,80.93565954,229.59,0.455637788,Moderate,0.329399516,0.240375,0.577899033
15.86179136,83.78286597,229.47,0.99,Severe,0.545416286,0.5115,0.210883896
28.83950848,72.11364484,229.46,0.840316796,Severe,0.063882352,0.7635625,0.824347941
17.74879482,81.04356031,229.39,0.353528947,Moderate,0.309451816,0.5125625,0.450405417
15.58946483,86.97488332,229.39,0.42037751,Moderate,0.340921883,0.473375,0.62461127
10.54585887,77.4858903,229.37,0.894947867,Severe,0.268496244,0.49825,0.376270424
8.293804337,73.62756253,229.35,0.265801329,Low,0.585479048,0.4098125,0.355551488
9.649560536,95.23335784,229.27,0.99,Severe,0,0.5824375,0.857995166
9.834348858,89.71633647,229.23,0.814669072,Severe,0.103814192,0.490625,0.897718809
25.29776275,75.18291947,229.2,0.99,Severe,0.075697437,0.701625,0.821180006
29.68067203,74.64062837,229.1,0.553093878,Moderate,0.115309165,0.1345625,0.800615492
22.98425317,77.86315916,229.09,0.99,Severe,0.104837987,0.7825625,0.78446135
