Latitude,Longitude,Rainfall_today,FloodProbability,FloodRiskLevel,RoadLevel_today,SoilMoisture_today,DrainLevel_today,Rainfall_tomorrow,DrainLevel_tomorrow,RoadLevel_tomorrow,SoilMoisture_tomorrow
14.92650965,69.8318642,266.16,0.99,Severe,0.3205589889031316,0.15725,0.49430696335475666,199.62,0.3366231993959888,0.24236399723430782,0.20938661547693127
24.77065358,70.64795745,266.12,0.3105220914622922,Low,0.2948381634729831,0.03925000000000001,0.410882998987538,199.59,0.2923968224861792,0.21922218838576424,0.04868608209618634
35.27969811,92.95753022,266.1,0.99,Severe,0.0,0.6118750000000001,0.6357117651609565,199.58,0.5085352538085288,0.0,0.7572046543026048
11.9143761,74.24953352,266.06,0.8256158256413249,Severe,0.13974762732654508,0.42006249999999995,0.31816681809713665,199.54,0.3021299714555559,0.0796509291182735,0.511619568128278
16.59953186,96.8019529,266.04,0.9789303720418092,Severe,0.0,0.7518125,0.6603328456296624,199.53,0.4445376226613252,0.0,0.9681318903346965
24.28305305,84.40136544,265.77,0.7452291565467231,High,0.0,0.733625,0.8443217250900796,199.33,0.6141250605031467,0.0,0.9472127094630634
20.06866745,74.80582245,265.76,0.9413735413116926,Severe,0.156662928719579,0.20037500000000003,0.5315509932067884,199.32,0.4208238180886351,0.09492688345501141,0.2339750316694818
8.687524856,96.93319034,265.75,0.5123450313861646,Moderate,0.0,0.9655,0.532554882018381,199.31,0.3714760791257978,0.0,1.0
29.70965255,71.00967592,265.73,0.3357135023788858,Moderate,0.0,0.4633125,0.6674159762442707,199.3,0.5091355236822536,0.0,0.6113528010823184
26.87100715,95.03177213,265.72,0.915691104509886,Severe,0.0,0.31475,0.516029134540721,199.29,0.40073380988457385,0.0,0.3655057482887367
9.456554332,87.66729495,265.69,0.4216303691073816,Moderate,0.0,0.4360625,0.4334684275421907,199.27,0.3570688169547842,0.0,0.5800147677015735
33.94767955,82.30551384,265.56,0.1210439247842872,Low,0.0,0.5123125,0.5710586235101802,199.17,0.4364997774302526,0.0,0.6927004897657569
27.63669717,91.55103163,265.53,0.9698763166542536,Severe,0.0,0.42312500000000003,0.5113180750953308,199.15,0.4276678875798555,0.0,0.5151345091785937
14.96422294,77.33037387,265.52,0.99,Severe,0.3369969380035629,0.044500000000000005,0.5974591155611966,199.14,0.4136592971922958,0.2572690960421375,0.05471558138501201
27.48159884,82.53383223,265.47,0.3008830404331661,Low,0.0,0.2650625,0.5831073507561589,199.1,0.39432958330753143,0.0,0.35836174521068537
24.82499871,93.61768064,265.42,0.2983740931448479,Low,0.16771542850791651,0.83025,0.44688762937577553,199.06,0.3857856976487923,0.10493289479894934,1.0
30.3138348,85.11270859,265.37,0.99,Severe,0.3162284958770627,0.366375,0.5055010616969097,199.03,0.4238836285864121,0.23860358966979103,0.4498698756556138
22.00892111,69.10054218,265.36,0.99,Severe,0.0,0.49424999999999997,0.9337609620579851,199.02,0.6322522971307386,0.0,0.6469259478620322
21.98833005,85.78936158,265.35,0.1303105779260929,Low,0.0,0.7719374999999999,0.7251394063015683,199.01,0.4866480191986952,0.0,0.9912663950684506
33.26688368,68.70801513,265.35,0.2877580799033399,Low,0.0,0.842125,0.5582978828309402,199.01,0.38820102894278696,0.0,1.0
32.28364531,74.81350832,265.32,0.4488811191031367,Moderate,0.09494591872297878,0.07668750000000002,0.7640791343895976,198.99,0.5619583090751694,0.03945784888256229,0.09172853948128726
10.88380039,91.75768673,265.27,0.4448609817154306,Moderate,0.2984420957240639,0.7050625,0.5086141838145618,198.95,0.3559050244399061,0.22261298683498568,0.8893590783069607
25.70052723,75.92655791,265.25,0.99,Severe,0.0,0.477875,0.4519051390155151,198.94,0.3690438786301533,0.0,0.603093275513379
14.07113038,76.43157211,265.23,0.99,Severe,0.0,0.23162500000000003,0.7675971660038774,198.92,0.5242431627918438,0.0,0.2949054199262157
16.08074746,79.34996471,265.2,0.151542959923621,Low,0.2267913338277293,0.3090625,0.27124846887199916,198.9,0.27161597627537803,0.15813952459260808,0.3589581893390524
17.95185324,76.16506202,265.18,0.2365600411141691,Low,0.12172812274002498,0.705875,0.7505677574848721,198.88,0.5631729804930005,0.06358592383938756,0.8652922087518892
35.09481931,94.65040044,265.17,0.99,Severe,0.1504916675046965,0.9766874999999999,0.5762300550246399,198.88,0.4698534738938495,0.08947511432761193,1.0
26.29673192,80.17621814,265.15,0.99,Severe,0.26365843910390385,0.8190000000000001,0.4809197982912826,198.86,0.33790127363642236,0.19132849799261195,1.0
31.36572124,96.23869821,265.12,0.9656629082668482,Severe,0.019531530191092605,0.2729375,0.5788869286997033,198.84,0.3915793750211508,0.0,0.31741337257756247
20.84815932,78.7667408,265.12,0.99,Severe,0.037710874142949505,0.32612500000000005,0.7507136569278248,198.84,0.5832667483694298,0.0,0.3785789975775625
35.4034752,81.01348177,265.11,0.1954821250876027,Low,0.0,0.6521250000000001,0.7846084847688448,198.83,0.5852981197757203,0.0,0.803478819783981
35.46743514,90.9489042,265.08,0.99,Severe,0.0,0.6428125,0.580284863834288,198.81,0.40248723278751347,0.0,0.8427690891968176
18.44173716,71.31454575,265.05,0.9361830496941036,Severe,0.18065587618027193,0.6425,0.7582634319745019,198.79,0.5581727686979074,0.11664370425140014,0.8424093586096542
33.66287566,79.16908135,264.99,0.5002953797774463,Moderate,0.28934581094402434,0.3015,0.6251140004455094,198.74,0.42162430475220003,0.21447486880308075,0.375258469641746
26.28842355,87.28639526,264.96,0.9642376472885932,Severe,0.0,0.4171875,0.7003322995589133,198.72,0.48051566579516763,0.0,0.5332987390545826
32.37283977,94.9904158,264.95,0.7945355229982873,High,0.0,0.16412500000000002,0.5271112091888279,198.71,0.3679216903642396,0.0,0.217276686261001
20.57798738,73.55625354,264.83,0.7899708551778146,High,0.13608346962776247,0.2125625,0.8488687106460167,198.62,0.56706166609806,0.07656649777280547,0.2479782111187661
31.68300205,88.71522115,264.77,0.99,Severe,0.12094749558604254,0.45,0.6108985866988206,198.58,0.46238001877089263,0.06295469998672437,0.5210306249444395
18.22195036,74.96111414,264.75,0.8171873131389324,Severe,0.0,0.6330625000000001,0.6754864484955507,198.56,0.4643615955580223,0.0,0.7815521443572763
35.72536716,86.99225376,264.73,0.358679285625031,Moderate,0.563002360814188,0.43562500000000004,0.24962682025361016,198.55,0.22755257051038844,0.46081101273064534,0.5044988415636946
19.90110477,75.57480497,264.7,0.9632062326167778,Severe,0.14788641866597424,0.5578125,0.4984579522135957,198.52,0.4192920062132616,0.08721159863582308,0.7200139331829496
21.39238797,85.83746403,264.69,0.5893855810763031,Moderate,0.09236346341878252,0.401875,0.48025840820875976,198.52,0.32746230261011827,0.03724293911337051,0.5156858081829496
24.38039286,91.60794027,264.66,0.9721429180573472,Severe,0.3469130921924709,0.5075000000000001,0.26935369471285664,198.5,0.25037370545703624,0.26634289443542347,0.6121542025957863
31.19756648,82.89592748,264.63,0.7866663631356672,High,0.0,0.44625,0.7626379899197717,198.47,0.5610076972704137,0.0,0.5667161692150413
27.63513767,74.03335297,264.53,0.5090674711717642,Moderate,0.12338591004938584,0.33343749999999994,0.6407122329326154,198.4,0.48175408839615463,0.06519087723527392,0.38698054965996975
17.79361247,70.19244608,264.51,0.2025483433893173,Low,0.0,0.5261875,0.7829413081968783,198.38,0.5242024539371807,0.0,0.7086426940728066
23.44509354,73.3466789,264.48,0.99,Severe,0.0,0.572375,0.4473638341640338,198.36,0.38607656243508676,0.0,0.6867579634856431
12.85231782,88.81394539,264.42,0.1075530161569595,Low,0.0,0.25393750000000004,0.48032366624805367,198.32,0.37749938652820975,0.0,0.2955541273113166
26.89755305,89.99493275,264.41,0.99,Severe,0.5143854130296782,0.748,0.47120539446077125,198.31,0.32157224317610367,0.41711123203330736,0.9137258245177349
14.51353987,74.63932775,264.33,0.99,Severe,0.1425120035237721,0.399625,0.7816581363884058,198.25,0.5233649252868313,0.08243903155517204,0.5130935077562451
36.59912712,69.54908349,264.28,0.99,Severe,0.2169722339106448,0.06893750000000001,0.5401316648871516,198.21,0.41637165204952614,0.14946181755480425,0.08280217158191841
18.50326648,74.87173452,264.28,0.99,Severe,0.5254684208374762,0.6641250000000001,0.23504673015931654,198.21,0.17806644447643333,0.4271083857889526,0.8422677965819184
15.27589833,94.52617656,264.27,0.2218787023050937,Low,0.083355342058103,0.5024375,0.6141041868678474,198.2,0.49445352464660597,0.02920825950037334,0.6063269937883367
26.60362996,75.69872352,264.23,0.99,Severe,0.41393951891141706,0.09893749999999998,0.4779496191327294,198.17,0.3359522555476618,0.32674095270694614,0.11730146040759176
8.815523682,96.41106065,264.23,0.2067125869378955,Low,0.0,0.7356874999999999,0.37604115582459663,198.17,0.3397117543973755,0.0,0.9245639604075916
35.81782762,74.49333581,264.21,0.2858882495422883,Low,0.0,0.7741875,0.4525954136461017,198.16,0.3594717552909813,0.0,0.99383878261401
22.41806816,73.05408168,264.19,0.99,Severe,0.15424426602312202,0.63125,0.6166958955253175,198.14,0.4661365351317266,0.09302215914607063,0.8294603020268467
12.50196713,69.12186379,264.19,0.3144876656907223,Low,0.0,0.7431875,0.7740081692452762,198.14,0.5283895130496997,0.0,0.9581884270268468
36.78202156,81.9692953,264.15,0.9777212930775911,Severe,0.0,0.3515,0.48277712749199364,198.11,0.3790885358389487,0.0,0.4077472686461019
19.5214475,68.23067126,264.14,0.395820796257481,Moderate,0.11030305095512541,0.1726875,0.5417397301340785,198.1,0.37741396086593143,0.05348364423632049,0.22711271585252024
10.2002776,96.9796848,264.11,0.5774530143362295,Moderate,0.0,0.6134999999999999,0.7701495982772597,198.08,0.5958798417782541,0.0,0.7840467352653568
25.96390714,82.52695273,264.1,0.8437046173978089,Severe,0.1931488253269204,0.6856875,0.2880165554003433,198.08,0.2824933639082586,0.12805213079668937,0.8420623602653569
29.34265325,87.38722901,264.07,0.7910375205575917,High,0.2524879405127027,0.569375,0.5119850355468448,198.05,0.4080720759323671,0.18146226830246354,0.758302451884612
24.47978987,84.02857753,264.05,0.99,Severe,0.3080967065973017,0.4735625,0.27663711636064314,198.04,0.2550956617709635,0.2315138025914794,0.5481178990910304
22.95228483,86.19388963,264.02,0.99,Severe,0.0530660143115112,0.6355,0.5409267118999193,198.02,0.3768833654907481,0.001991468960001311,0.809345668503867
15.13277412,68.09824759,263.98,0.4120922011969918,Moderate,0.527271121216794,0.4338125,0.14996012731604402,197.98,0.16275401874973922,0.42878264362618257,0.5524043323295404
29.07345877,86.41571242,263.96,0.9573831171242816,Severe,0.0,0.7195,0.4869794354830722,197.97,0.4118163023679351,0.0,0.9059447795359588
12.14241698,75.70664491,263.86,0.5320521429705851,Moderate,0.5272954059591078,0.92725,0.2844225778550794,197.9,0.25015247807713237,0.4288256575971987,1.0
18.79038539,78.5497955,263.79,0.4065676187060027,Moderate,0.21379113508798497,0.8398125000000001,0.7730124288005725,197.84,0.5277342810494681,0.14668368169034826,1.0
34.8650956,80.54663194,263.78,0.9321749920023732,Severe,0.2458425504211801,0.722125,0.3865067010297838,197.83,0.27650529130808293,0.1755316001030806,0.8839610404258157
18.73673338,75.88041698,263.67,0.9568711646601152,Severe,0.0,0.06031249999999999,0.4907940245972081,197.75,0.38428991810392893,0.0,0.07287524307716241
16.27041128,83.32199611,263.63,0.8170142479509814,Severe,0.48462926269382045,0.5795,0.4072261268219879,197.72,0.3299699844789183,0.39046573268996065,0.7699403346964175
9.125575487,87.02869239,263.58,0.99,Severe,0.07825631488589341,0.45099999999999996,0.6400459311851442,197.68,0.51130179055348,0.024738658314273035,0.5971646235220908
12.47020625,75.0891141,263.55,0.3512433775413457,Moderate,0.0,0.548125,0.5853059533162223,197.66,0.40572027155793583,0.0,0.7338580179349274
20.14948592,72.35445568,263.53,0.5990120771253908,Moderate,0.5651946490418045,0.38156249999999997,0.6036440566431113,197.65,0.4076397720300412,0.46299209329320323,0.4673109651413459
15.88795955,72.03670179,263.48,0.99,Severe,0.1563689567885198,0.3564375,0.5927786174753739,197.61,0.480576169809522,0.0950575489166937,0.41341650396701934
23.76062623,83.16078626,263.36,0.3539064569149222,Moderate,0.5701273819841863,0.86975,0.3799147801203565,197.52,0.27221227531540837,0.46746093370856384,1.0
24.23259518,73.5898083,263.35,0.4373256031293345,Moderate,0.3082294337418053,0.46306250000000004,0.5555618747237296,197.51,0.42638262011722844,0.2317544249032776,0.6110334760312028
35.50432951,88.84216623,263.3,0.99,Severe,0.2985982602069406,0.1439375,0.4027971802963275,197.48,0.28708476866829963,0.22309530296050956,0.1690391926504578
35.04443455,91.76024411,263.25,0.99,Severe,0.09984378122124515,0.553125,0.5291022609623736,197.44,0.4391820043397397,0.04422485052483041,0.6896041064761312
25.68122533,75.2657883,263.24,0.8762670304703193,Severe,0.34028612221331456,0.48962500000000003,0.587824573550802,197.43,0.40735124083184565,0.2606246020305496,0.6415789286825495
27.24258379,81.6696752,263.23,0.3422411663519234,Moderate,0.16819091282971346,0.01725000000000001,0.34538851248190594,197.42,0.31976753444669076,0.1057405581981653,0.023347500888967917
8.705163027,77.64751661,263.19,0.8800308256837339,Severe,0.20510265346335343,0.9555625,0.5020142603709182,197.39,0.35157347050343135,0.13896805880703136,1.0
30.18809116,86.64188696,263.1,0.4303879337490054,Moderate,0.3788272424889392,0.20525000000000002,0.3174992120603368,197.32,0.22163682226894604,0.2953357016200955,0.2395457229531514
21.45875962,91.60553526,263.1,0.3460247226381164,Moderate,0.3189053323325083,0.27531249999999996,0.3515307797423397,197.32,0.2937573412622479,0.24140598247930764,0.3451175979531514
30.46492597,76.71799624,263.09,0.9527136613370616,Severe,0.14096622455380828,0.6035625,0.6353468037724314,197.32,0.4782377568818075,0.08126278567849762,0.7226050979531513
21.20138432,80.71165049,263.06,0.2430562066436326,Low,0.20116972135587777,0.27325,0.5866988742268288,197.3,0.39661606929642085,0.13545122222609357,0.3427453673659881
26.94172093,70.10778252,263.05,0.8294889470160751,Severe,0.0,0.430125,0.8246483087048673,197.29,0.6112829350167733,0.0,0.5731514395724064
9.093224322,90.64654231,263.01,0.6633381858196729,High,0.0,0.20418750000000002,0.6254816297226249,197.26,0.5018237936071984,0.0,0.2633227811916615
8.991092082,86.26448959,262.98,0.847933070163581,Severe,0.02796666158596528,0.5855,0.9067171558238563,197.24,0.6046263521922539,0.0,0.7018318006044981
26.45480847,82.45381874,262.89,0.3813761617553204,Moderate,0.5134660652984308,0.4989375,0.21376429503864613,197.17,0.2042051258492599,0.41654731254160837,0.6522836810494266
34.59585665,68.66883822,262.86,0.4539678968253214,Moderate,0.0,0.30237499999999995,0.7541760531456276,197.14,0.5154719685476804,0.0,0.3512362726686816
18.32595167,74.09536801,262.84,0.2411717799937731,Low,0.08527257716331443,0.4699375,0.46962020813000493,197.13,0.37051040259715323,0.031181751871450447,0.5439329698751001
31.4271121,82.26202542,262.81,0.5738918913154334,Moderate,0.22563356924816147,0.6208750000000001,0.7806844243037935,197.11,0.5327016097293709,0.1575119341735462,0.7925107392879368
10.27521867,83.47789918,262.8,0.7851137721819419,High,0.03930544923205023,0.045625000000000006,0.6222095065902012,197.1,0.4796926465251634,0.0,0.05597306149435506
17.13523998,95.36147766,262.76,0.978947589292768,Severe,0.40569873390182104,0.3286875,0.14793798125457192,197.07,0.1914153549858869,0.3195791610132866,0.4064944031136101
36.7544505,96.8074648,262.74,0.8165884857385655,Severe,0.31867281019333166,0.8040625,0.5899504105877091,197.06,0.45872316736205365,0.24125947448852283,1.0
12.76776034,90.00414877,262.69,0.3643360903817526,Moderate,0.2927411203051336,0.02124999999999999,0.3630649145511735,197.02,0.26124652817681554,0.21792953224059136,0.027940389145701832
20.94616598,83.29167486,262.66,0.966077487584728,Severe,0.0,0.4960625,0.5342503567846929,197.0,0.37251653224785825,0.0,0.5989744085585385
8.327773561,90.3077049,262.59,0.99,Severe,0.38061072441764066,0.7388125,0.439597544058161,196.94,0.38099060383337763,0.29702933324474134,0.9031358417970486
11.76585339,75.3053397,262.58,0.2099057350293003,Low,0.006301603774295034,0.71975,0.5780688189523104,196.94,0.47099693251457475,0.0,0.9062139667970487
33.94968303,82.75741129,262.49,0.7217543732679861,High,0.02641136153112751,0.40349999999999997,0.5018697921510173,196.87,0.39146569826112687,0.0,0.542525222241977
25.17815953,85.10360842,262.48,0.99,Severe,0.2786569599239047,0.45425000000000004,0.7227147248754451,196.86,0.48501463784163246,0.20529010270329257,0.5508875444483954
18.44678365,70.36941483,262.47,0.99,Severe,0.23116260918149714,0.3788125,0.5235058825931964,196.85,0.3655286236677983,0.1625468316479825,0.5141342416548138
19.74241361,96.15314633,262.43,0.9533448138615176,Severe,0.4733189974136456,0.424375,0.631647029882849,196.82,0.42581956933495513,0.3804945150955062,0.5415305832740689
31.32188431,89.32566184,262.4,0.950935714490325,Severe,0.18119787833550244,0.5466875,0.3943855860945301,196.8,0.33159909749180283,0.11759079735091073,0.6571896026869055
33.65258762,77.47498681,262.35,0.9250570374848648,Severe,0.0,0.833875,0.8324958315337478,196.76,0.6063696902658045,0.0,1.0
29.89887491,70.43919288,262.33,0.2036904580617975,Low,0.39654178538067497,0.14825,0.5111022341890838,196.75,0.42746358530140044,0.31141253715588946,0.19898558871899724
24.98204283,95.80355561,262.33,0.99,Severe,0.2440339618522049,0.3745,0.3097001626589273,196.75,0.29655223880679865,0.17415549598026642,0.4841730887189972
30.53839137,81.25373313,262.25,0.2820840768595639,Low,0.26013010652158525,0.5336875,0.4843963471322513,196.69,0.3301031585722244,0.18865589425988896,0.6672376469575073
27.49913146,78.1703675,262.23,0.238018851263272,Low,0.0042038822271992515,0.505625,0.5321313037625398,196.67,0.42113034700116697,0.0,0.634965416370344
20.56427704,93.59556309,262.23,0.4472636028179275,Moderate,0.22481791035110324,0.4025625,0.7743207800323229,196.67,0.5285535065765259,0.15687820693216853,0.491443541370344
15.76018763,89.13584322,262.19,0.99,Severe,0.03186867970746275,0.22393749999999998,0.7986484218426642,196.64,0.5843656736821303,0.0,0.2860242579895991
16.32941507,69.7971592,262.13,0.7555992758976131,High,0.296875485675992,0.44175000000000003,0.3755394515526205,196.6,0.319343776232112,0.2217475376146253,0.5365079218152724
12.0099903,75.8024806,262.12,0.9467879526976783,Severe,0.38689171629525754,0.2265,0.300035093080514,196.59,0.2602656765348703,0.30276378978482105,0.26397024402169084
22.08339465,85.67608903,262.11,0.2556004322972567,Low,0.13746233615561354,0.42018750000000005,0.6374721185779056,196.58,0.47959947641780243,0.0782789922719981,0.4867106912281093
29.42456284,73.13920334,262.04,0.3695384210460394,Moderate,0.10192973417601497,0.8560625,0.4825703286147792,196.53,0.3789119794899079,0.04631187395468289,1.0
19.5566373,94.24726571,262.0,0.99,Severe,0.0,0.395,0.5942828159819671,196.5,0.45152429620746254,0.0,0.5077436438794559
27.97031725,93.00588015,261.96,0.329375713048854,Low,0.01883371861399402,0.41243749999999996,0.6463397148415533,196.47,0.49536048039507613,0.0,0.5027962354987109
12.10672917,73.36908567,261.86,0.4085114837663662,Moderate,0.2538064417300536,0.4216875,0.69816831871927,196.4,0.46904720608298467,0.1830322917205548,0.48843249094363944
31.24192751,81.14095361,261.86,0.7987430953872352,High,0.3118963014820153,0.25406249999999997,0.49936935455577347,196.4,0.39982787937671194,0.23531316549732023,0.3206637409436394
8.716221633,93.09585505,261.83,0.3278824109907861,Low,0.1363188920294141,0.396,0.6572406437083467,196.37,0.49244341725476704,0.07729843082854931,0.5088913325628945
33.40205764,95.97282539,261.82,0.99,Severe,0.315435254705844,0.7967500000000001,0.6993020151811753,196.36,0.5197830420217332,0.23850480185019285,0.9947536547693129
24.73114758,82.78195846,261.82,0.1164629138341606,Low,0.0,0.05493749999999999,0.5636542566624902,196.36,0.4416119989845879,0.0,0.06666927976931282
31.5464408,86.52297886,261.79,0.4344489064759777,Moderate,0.0,0.4836875,0.6142028740761992,196.34,0.4144680669227538,0.0,0.5597314241821495
24.36473088,73.93605856,261.77,0.8687290673709847,Severe,0.0,0.258125,0.7297542285786559,196.33,0.4895761806589782,0.0,0.3253343713885679
32.41303453,79.44424303,261.73,0.99,Severe,0.0,0.049562499999999995,0.9246101230089528,196.3,0.6262317119675538,0.0,0.060486963007822914
12.59030143,80.43072151,261.61,0.99,Severe,0.3865095940904322,0.7086875,0.6047599812369508,196.21,0.40832671960240013,0.30250837768929273,0.8684791128655882
30.41334416,91.33185407,261.53,0.8260644826232508,Severe,0.0,0.4340625,0.8596372439339838,196.15,0.5739953402132367,0.0,0.5776592961040982
36.23118011,92.22212088,261.52,0.3027914506745247,Low,0.09416771712365168,0.34125,0.7608412901348994,196.14,0.5897777035534594,0.039416201109227195,0.4209247433105165
32.99178301,83.22796955,261.52,0.147029605175555,Low,0.0,0.607125,0.5911356507430005,196.14,0.4094690379487251,0.0,0.8016809933105165
15.92452628,80.79734628,261.5,0.4768967488058364,Moderate,0.3716084232047918,0.9931875,0.3918409964326107,196.12,0.32992697926622677,0.28911612580796675,1.0
19.17864261,86.92278979,261.42,0.3743564877551381,Moderate,0.3549945902114181,0.3681875,0.2988601489283197,196.06,0.2894878282462027,0.27417754419111057,0.4269014459618633
27.08054742,77.93170413,261.41,0.4377465486767203,Moderate,0.16412720386880103,0.54225,0.6107405166473115,196.06,0.4722100672635474,0.10239889668277521,0.6520733209618632
35.47121685,77.98871036,261.39,0.2114483601345323,Low,0.0,0.7561249999999999,0.7962843657005243,196.04,0.5428130357673908,0.0,0.9730292153747
24.49970902,92.32755133,261.36,0.99,Severe,0.27429797690102925,0.5109375,0.683899455264976,196.02,0.45976231060353945,0.2015611710632274,0.6660632347875367
33.50787379,79.72506051,261.25,0.99,Severe,0.33992180395561394,0.5266875,0.5302517260648899,195.94,0.3698891531005037,0.26064177291526724,0.7091743124388834
12.75784406,73.13638049,261.24,0.8449802587308539,Severe,0.0,0.08149999999999999,0.7713211282122836,195.93,0.516583997805937,0.0,0.09720850964530178
21.14907069,94.34037008,261.21,0.9560845734693504,Severe,0.4598515638610944,0.51125,0.6511038741531175,195.91,0.4484422492867342,0.3685854908687897,0.6914206540581385
28.0371944,90.1169242,261.2,0.4210492239026599,Moderate,0.28337067960983353,0.335625,0.5326480434471951,195.9,0.3614456926375121,0.20975433965551163,0.43945172626455686
19.28704994,95.00551802,261.19,0.2344397952387389,Low,0.1353701068709831,0.7837500000000001,0.5824507197002118,195.89,0.4738171655116005,0.07655546880340294,0.9797952984709754
36.77193354,78.24147767,261.18,0.2678999255747435,Low,0.28636764079513033,0.21993749999999998,0.5734192918226781,195.88,0.3879464707008311,0.2124548939479922,0.28141074567739355
11.69483408,95.08822863,261.14,0.4997056414390942,Moderate,0.421087092624945,0.9793125,0.57692988006934,195.86,0.44022781968041635,0.3337096902205787,1.0
26.72049634,91.50165628,261.11,0.8966048703308973,Severe,0.11536136626017598,0.3530625,0.719287491211329,195.83,0.5327594668515918,0.058561470330856735,0.4345036067094853
27.09767495,70.28182605,261.03,0.9601546450133892,Severe,0.4052193620872213,0.44856250000000003,0.33947502596732715,195.77,0.3158797643007557,0.31944753465237774,0.5693275399479955
12.84398444,84.24011569,261.01,0.9124883126260636,Severe,0.11469456669407135,0.27075,0.7509038200615952,195.76,0.5133082137716575,0.05797886361141946,0.3648429871544137
35.39381236,68.51342891,260.95,0.9267819876826312,Severe,0.0,0.6669375,0.734402371755173,195.71,0.5525809389206207,0.0,0.8454577231865054
30.09214755,77.74150151,260.93,0.9065062702158118,Severe,0.0,0.46256250000000004,0.5636907729811153,195.7,0.43161813302711066,0.0,0.5604262953929239
14.10470125,81.60141849,260.91,0.3275377815096368,Low,0.0,0.27775,0.705657323277835,195.68,0.5538958573392335,0.0,0.34789156480576056
18.21748457,74.68086985,260.87,0.5290728400100375,Moderate,0.12084545504279429,0.397875,0.4626655106124836,195.65,0.3759503790356377,0.06353875446675378,0.5360347814250155
33.6933547,78.68286072,260.86,0.9440569427365932,Severe,0.30326482168932134,0.5823125,0.5584871805110118,195.64,0.3782341977793085,0.22771782906148486,0.7231377286314339
16.08064883,82.256787,260.8,0.7423323942548834,High,0.04265695054849668,0.1663125,0.5907653627971545,195.6,0.4492139495038114,0.0,0.21973701745710733
10.19254618,89.69459161,260.76,0.99,Severe,0.13768855916397366,0.3415,0.5731889927762306,195.57,0.4677885089190934,0.07871670567872885,0.4212021090763624
17.72679759,93.83354494,260.73,0.3506537406295396,Moderate,0.061765099422448205,0.1890625,0.7015865257696653,195.55,0.531246371984081,0.01039088133708932,0.22089862848919903
14.39293412,71.0014276,260.72,0.99,Severe,0.23366476515127557,0.82225,0.4399265103617066,195.54,0.3011670952785354,0.16510222510589065,1.0
17.92001361,88.88940404,260.64,0.8574842698247767,Severe,0.1731537420342774,0.6428125,0.7290746385458453,195.48,0.5391117784559907,0.1106561723777725,0.7927098839341274
15.79675192,71.25590999,260.63,0.99,Severe,0.1319933519233254,0.1485,0.5759213990951415,195.47,0.4695619061226608,0.07361346589077239,0.17425033114054583
21.15885905,79.68919074,260.62,0.5255381338610468,Moderate,0.0,0.44425,0.6464549158718131,195.46,0.4954084253371248,0.0,0.5143626533469642
20.46800124,76.25921085,260.58,0.5462068337655135,Moderate,0.42402991511874166,0.07050000000000001,0.30805914265929735,195.44,0.29545063936824456,0.3364553070052571,0.08454979775980087
29.87368423,84.57755197,260.52,0.9455641056424584,Severe,0.0,0.7093125,0.6045372256305664,195.39,0.45816005984770714,0.0,0.8691832837918926
20.32507001,91.2992835,260.45,0.3909754431756222,Moderate,0.0,0.9503125,0.8007130994459718,195.34,0.6156730443758582,0.0,1.0
18.6223052,86.55268365,260.43,0.6838148904147652,High,0.0,0.61275,0.6517883883596232,195.32,0.43887144878898665,0.0,0.8081351642368211
23.53900285,82.08141987,260.39,0.8519015485883987,Severe,0.23191363744335855,0.3788125,0.6160708106395283,195.29,0.46565422319980754,0.16358332709034284,0.48910650585607607
10.06359027,82.16827366,260.38,0.8794429936750987,Severe,0.14425705077044018,0.1656875,0.4115423734551402,195.28,0.33271047233958284,0.08469404369757297,0.19401257806249445
15.8080537,89.77353006,260.35,0.2560317301819326,Low,0.0,0.622125,0.6263107781375296,195.26,0.4723094020023909,0.0,0.8189153474753312
25.58644273,72.62926806,260.31,0.7508157175305957,High,0.0,0.6364375,0.5350959689335485,195.23,0.4230189759486858,0.0,0.8103741890945861
24.74109185,87.01222459,260.31,0.99,Severe,0.28391866985535374,0.21981250000000002,0.4867843515366197,195.23,0.39161642464068214,0.21040172433831872,0.25625543909458626
36.01462231,70.8145698,260.27,0.2360598998855606,Low,0.17410626262549705,0.41525,0.4264021834561459,195.2,0.3523672153172567,0.11157749187003776,0.5310080307138413
21.41771378,72.79662623,260.23,0.3508566937833065,Moderate,0.39720617532844227,0.294875,0.36600812482158396,195.17,0.313110277133674,0.31237434734127856,0.39257624733309626
32.69457799,90.81710456,260.22,0.2522114501026016,Low,0.12459154865713334,0.4151875,0.4872003080313616,195.17,0.3418851962200295,0.06702318353712051,0.5309356223330962
17.3777753,92.25772256,260.19,0.3351037396769588,Moderate,0.0,0.4190625,0.7928489191892001,195.14,0.5405559934015071,0.0,0.5353913389523514
34.43572973,87.17453609,260.13,0.8798111281667547,Severe,0.3263955566263252,0.3813125,0.6696738131480386,195.1,0.45049110771326223,0.24866230339943007,0.49197812777802474
31.28151711,68.77634699,260.1,0.99,Severe,0.21184051422202688,0.327625,0.7565902375223978,195.08,0.5569862501758507,0.14556805466129497,0.4052371471908614
11.92714664,81.32873848,260.08,0.4480004319930186,Moderate,0.45041373305038845,0.22981250000000003,0.6046242393089858,195.06,0.40820781795638794,0.3602872408325339,0.26775241660369814
11.53469671,92.69172219,260.03,0.5005244441533205,Moderate,0.1818637984814106,0.3851875,0.45640170486235854,195.02,0.3718621038045903,0.11860087837190053,0.4714329554293715
